Id,Id2,Geography,pop,moe
1400000US42003497000,42003497000,"Census Tract 4970, Allegheny County, Pennsylvania",1000,76
1400000US42003498000,42003498000,"Census Tract 4980, Allegheny County, Pennsylvania",2536,35
1400000US42003499300,42003499300,"Census Tract 4993, Allegheny County, Pennsylvania",1652,123
1400000US42003499400,42003499400,"Census Tract 4994, Allegheny County, Pennsylvania",2833,125
1400000US42003500300,42003500300,"Census Tract 5003, Allegheny County, Pennsylvania",3784,17
1400000US42003501000,42003501000,"Census Tract 5010, Allegheny County, Pennsylvania",1634,134
1400000US42003503002,42003503002,"Census Tract 5030.02, Allegheny County, Pennsylvania",6030,166
1400000US42003504100,42003504100,"Census Tract 5041, Allegheny County, Pennsylvania",5611,342
1400000US42003507000,42003507000,"Census Tract 5070, Allegheny County, Pennsylvania",2233,137
1400000US42003508000,42003508000,"Census Tract 5080, Allegheny County, Pennsylvania",1690,298
1400000US42003509400,42003509400,"Census Tract 5094, Allegheny County, Pennsylvania",5335,20
1400000US42003510000,42003510000,"Census Tract 5100, Allegheny County, Pennsylvania",1910,248
1400000US42003512000,42003512000,"Census Tract 5120, Allegheny County, Pennsylvania",2446,153
1400000US42003512800,42003512800,"Census Tract 5128, Allegheny County, Pennsylvania",1349,168
1400000US42003512900,42003512900,"Census Tract 5129, Allegheny County, Pennsylvania",1052,152
1400000US42003513800,42003513800,"Census Tract 5138, Allegheny County, Pennsylvania",2030,311
1400000US42003514000,42003514000,"Census Tract 5140, Allegheny County, Pennsylvania",2142,266
1400000US42003515100,42003515100,"Census Tract 5151, Allegheny County, Pennsylvania",2426,219
1400000US42003515200,42003515200,"Census Tract 5152, Allegheny County, Pennsylvania",2238,193
1400000US42003515300,42003515300,"Census Tract 5153, Allegheny County, Pennsylvania",1868,200
1400000US42003515401,42003515401,"Census Tract 5154.01, Allegheny County, Pennsylvania",2431,199
1400000US42003516100,42003516100,"Census Tract 5161, Allegheny County, Pennsylvania",1365,121
1400000US42003516200,42003516200,"Census Tract 5162, Allegheny County, Pennsylvania",1744,122
1400000US42003517000,42003517000,"Census Tract 5170, Allegheny County, Pennsylvania",1713,116
1400000US42003518001,42003518001,"Census Tract 5180.01, Allegheny County, Pennsylvania",3458,156
1400000US42003519000,42003519000,"Census Tract 5190, Allegheny County, Pennsylvania",3006,19
1400000US42003520001,42003520001,"Census Tract 5200.01, Allegheny County, Pennsylvania",3281,225
1400000US42003520002,42003520002,"Census Tract 5200.02, Allegheny County, Pennsylvania",3067,221
1400000US42003521100,42003521100,"Census Tract 5211, Allegheny County, Pennsylvania",4707,220
1400000US42003521200,42003521200,"Census Tract 5212, Allegheny County, Pennsylvania",4512,250
1400000US42003521301,42003521301,"Census Tract 5213.01, Allegheny County, Pennsylvania",4120,259
1400000US42003521302,42003521302,"Census Tract 5213.02, Allegheny County, Pennsylvania",4063,362
1400000US42003521401,42003521401,"Census Tract 5214.01, Allegheny County, Pennsylvania",2789,232
1400000US42003521402,42003521402,"Census Tract 5214.02, Allegheny County, Pennsylvania",4043,188
1400000US42003521500,42003521500,"Census Tract 5215, Allegheny County, Pennsylvania",4335,198
1400000US42003522000,42003522000,"Census Tract 5220, Allegheny County, Pennsylvania",3283,17
1400000US42003523100,42003523100,"Census Tract 5231, Allegheny County, Pennsylvania",4104,262
1400000US42003523200,42003523200,"Census Tract 5232, Allegheny County, Pennsylvania",4168,408
1400000US42003523300,42003523300,"Census Tract 5233, Allegheny County, Pennsylvania",4034,353
1400000US42003523400,42003523400,"Census Tract 5234, Allegheny County, Pennsylvania",5077,282
1400000US42003523501,42003523501,"Census Tract 5235.01, Allegheny County, Pennsylvania",4793,266
1400000US42003523502,42003523502,"Census Tract 5235.02, Allegheny County, Pennsylvania",1523,146
1400000US42003523600,42003523600,"Census Tract 5236, Allegheny County, Pennsylvania",4913,399
1400000US42003523701,42003523701,"Census Tract 5237.01, Allegheny County, Pennsylvania",4253,330
1400000US42003523702,42003523702,"Census Tract 5237.02, Allegheny County, Pennsylvania",4866,310
1400000US42003523800,42003523800,"Census Tract 5238, Allegheny County, Pennsylvania",4561,251
1400000US42003524000,42003524000,"Census Tract 5240, Allegheny County, Pennsylvania",2502,154
1400000US42003525100,42003525100,"Census Tract 5251, Allegheny County, Pennsylvania",2046,112
1400000US42003525200,42003525200,"Census Tract 5252, Allegheny County, Pennsylvania",2026,147
1400000US42003525300,42003525300,"Census Tract 5253, Allegheny County, Pennsylvania",2286,123
1400000US42003526101,42003526101,"Census Tract 5261.01, Allegheny County, Pennsylvania",7039,311
1400000US42003526102,42003526102,"Census Tract 5261.02, Allegheny County, Pennsylvania",2194,175
1400000US42003526201,42003526201,"Census Tract 5262.01, Allegheny County, Pennsylvania",3684,146
1400000US42003526202,42003526202,"Census Tract 5262.02, Allegheny County, Pennsylvania",4817,197
1400000US42003526301,42003526301,"Census Tract 5263.01, Allegheny County, Pennsylvania",4481,217
1400000US42003526302,42003526302,"Census Tract 5263.02, Allegheny County, Pennsylvania",5171,272
1400000US42003550900,42003550900,"Census Tract 5509, Allegheny County, Pennsylvania",1774,253
1400000US42003551200,42003551200,"Census Tract 5512, Allegheny County, Pennsylvania",3503,268
1400000US42003551300,42003551300,"Census Tract 5513, Allegheny County, Pennsylvania",2732,204
1400000US42003551900,42003551900,"Census Tract 5519, Allegheny County, Pennsylvania",1708,195
1400000US42003552000,42003552000,"Census Tract 5520, Allegheny County, Pennsylvania",2648,334
1400000US42003552100,42003552100,"Census Tract 5521, Allegheny County, Pennsylvania",1366,275
1400000US42003552200,42003552200,"Census Tract 5522, Allegheny County, Pennsylvania",1027,132
1400000US42003552300,42003552300,"Census Tract 5523, Allegheny County, Pennsylvania",2072,283
1400000US42003552400,42003552400,"Census Tract 5524, Allegheny County, Pennsylvania",2833,457
1400000US42003560400,42003560400,"Census Tract 5604, Allegheny County, Pennsylvania",1747,179
1400000US42003560500,42003560500,"Census Tract 5605, Allegheny County, Pennsylvania",2283,181
1400000US42003560600,42003560600,"Census Tract 5606, Allegheny County, Pennsylvania",891,205
1400000US42003561000,42003561000,"Census Tract 5610, Allegheny County, Pennsylvania",1459,187
1400000US42003561100,42003561100,"Census Tract 5611, Allegheny County, Pennsylvania",784,148
1400000US42003561200,42003561200,"Census Tract 5612, Allegheny County, Pennsylvania",1246,163
1400000US42003561400,42003561400,"Census Tract 5614, Allegheny County, Pennsylvania",4133,400
1400000US42003561500,42003561500,"Census Tract 5615, Allegheny County, Pennsylvania",3351,298
1400000US42003561600,42003561600,"Census Tract 5616, Allegheny County, Pennsylvania",2280,235
1400000US42003561700,42003561700,"Census Tract 5617, Allegheny County, Pennsylvania",833,108
1400000US42003561900,42003561900,"Census Tract 5619, Allegheny County, Pennsylvania",2666,320
1400000US42003562000,42003562000,"Census Tract 5620, Allegheny County, Pennsylvania",3229,372
1400000US42003562300,42003562300,"Census Tract 5623, Allegheny County, Pennsylvania",3631,408
1400000US42003562400,42003562400,"Census Tract 5624, Allegheny County, Pennsylvania",2743,312
1400000US42003562500,42003562500,"Census Tract 5625, Allegheny County, Pennsylvania",2779,337
1400000US42003562600,42003562600,"Census Tract 5626, Allegheny County, Pennsylvania",2727,259
1400000US42003562700,42003562700,"Census Tract 5627, Allegheny County, Pennsylvania",1484,171
1400000US42003562800,42003562800,"Census Tract 5628, Allegheny County, Pennsylvania",1638,162
1400000US42003562900,42003562900,"Census Tract 5629, Allegheny County, Pennsylvania",1752,233
1400000US42003563000,42003563000,"Census Tract 5630, Allegheny County, Pennsylvania",3239,250
1400000US42003563100,42003563100,"Census Tract 5631, Allegheny County, Pennsylvania",3843,276
1400000US42003563200,42003563200,"Census Tract 5632, Allegheny County, Pennsylvania",2458,275
1400000US42003563300,42003563300,"Census Tract 5633, Allegheny County, Pennsylvania",1391,115
1400000US42003563800,42003563800,"Census Tract 5638, Allegheny County, Pennsylvania",3642,194
1400000US42003563900,42003563900,"Census Tract 5639, Allegheny County, Pennsylvania",3999,203
1400000US42003564000,42003564000,"Census Tract 5640, Allegheny County, Pennsylvania",5512,337
1400000US42003564100,42003564100,"Census Tract 5641, Allegheny County, Pennsylvania",983,40
1400000US42003564200,42003564200,"Census Tract 5642, Allegheny County, Pennsylvania",2291,178
1400000US42003564400,42003564400,"Census Tract 5644, Allegheny County, Pennsylvania",5385,336
1400000US42003564500,42003564500,"Census Tract 5645, Allegheny County, Pennsylvania",3186,230
1400000US42003980000,42003980000,"Census Tract 9800, Allegheny County, Pennsylvania",164,51
1400000US42003980100,42003980100,"Census Tract 9801, Allegheny County, Pennsylvania",26,18
1400000US42003980300,42003980300,"Census Tract 9803, Allegheny County, Pennsylvania",0,10
1400000US42003980400,42003980400,"Census Tract 9804, Allegheny County, Pennsylvania",0,10
1400000US42003980500,42003980500,"Census Tract 9805, Allegheny County, Pennsylvania",4,6
1400000US42003980600,42003980600,"Census Tract 9806, Allegheny County, Pennsylvania",0,10
1400000US42003980700,42003980700,"Census Tract 9807, Allegheny County, Pennsylvania",12,14
1400000US42003980800,42003980800,"Census Tract 9808, Allegheny County, Pennsylvania",0,10
1400000US42003980900,42003980900,"Census Tract 9809, Allegheny County, Pennsylvania",1939,1209
1400000US42003981000,42003981000,"Census Tract 9810, Allegheny County, Pennsylvania",0,10
1400000US42003981100,42003981100,"Census Tract 9811, Allegheny County, Pennsylvania",4,7
1400000US42003981200,42003981200,"Census Tract 9812, Allegheny County, Pennsylvania",0,10
1400000US42003981800,42003981800,"Census Tract 9818, Allegheny County, Pennsylvania",328,191
1400000US42003982200,42003982200,"Census Tract 9822, Allegheny County, Pennsylvania",4447,381
1400000US42005950100,42005950100,"Census Tract 9501, Armstrong County, Pennsylvania",4656,216
1400000US42005950200,42005950200,"Census Tract 9502, Armstrong County, Pennsylvania",2239,155
1400000US42005950300,42005950300,"Census Tract 9503, Armstrong County, Pennsylvania",3569,232
1400000US42005950400,42005950400,"Census Tract 9504, Armstrong County, Pennsylvania",2526,143
1400000US42005950500,42005950500,"Census Tract 9505, Armstrong County, Pennsylvania",5637,188
1400000US42005950600,42005950600,"Census Tract 9506, Armstrong County, Pennsylvania",3243,159
1400000US42005950700,42005950700,"Census Tract 9507, Armstrong County, Pennsylvania",3834,127
1400000US42005950800,42005950800,"Census Tract 9508, Armstrong County, Pennsylvania",4198,271
1400000US42005950900,42005950900,"Census Tract 9509, Armstrong County, Pennsylvania",5103,145
1400000US42005951000,42005951000,"Census Tract 9510, Armstrong County, Pennsylvania",2945,21
1400000US42005951100,42005951100,"Census Tract 9511, Armstrong County, Pennsylvania",3977,16
1400000US42005951200,42005951200,"Census Tract 9512, Armstrong County, Pennsylvania",5908,52
1400000US42005951300,42005951300,"Census Tract 9513, Armstrong County, Pennsylvania",2476,162
1400000US42005951400,42005951400,"Census Tract 9514, Armstrong County, Pennsylvania",2710,18
1400000US42005951500,42005951500,"Census Tract 9515, Armstrong County, Pennsylvania",2957,176
1400000US42005951600,42005951600,"Census Tract 9516, Armstrong County, Pennsylvania",4737,37
1400000US42005951700,42005951700,"Census Tract 9517, Armstrong County, Pennsylvania",3695,162
1400000US42005951800,42005951800,"Census Tract 9518, Armstrong County, Pennsylvania",2137,201
1400000US42005951900,42005951900,"Census Tract 9519, Armstrong County, Pennsylvania",1796,134
1400000US42007600601,42007600601,"Census Tract 6006.01, Beaver County, Pennsylvania",2225,204
1400000US42007600602,42007600602,"Census Tract 6006.02, Beaver County, Pennsylvania",2697,22
1400000US42007600700,42007600700,"Census Tract 6007, Beaver County, Pennsylvania",7729,20
1400000US42007601000,42007601000,"Census Tract 6010, Beaver County, Pennsylvania",3643,112
1400000US42007601100,42007601100,"Census Tract 6011, Beaver County, Pennsylvania",3389,287
1400000US42007601200,42007601200,"Census Tract 6012, Beaver County, Pennsylvania",2998,325
1400000US42007601300,42007601300,"Census Tract 6013, Beaver County, Pennsylvania",2455,305
1400000US42007601400,42007601400,"Census Tract 6014, Beaver County, Pennsylvania",3293,219
1400000US42007601600,42007601600,"Census Tract 6016, Beaver County, Pennsylvania",1356,111
1400000US42007601700,42007601700,"Census Tract 6017, Beaver County, Pennsylvania",3401,55
1400000US42007601800,42007601800,"Census Tract 6018, Beaver County, Pennsylvania",7455,17
1400000US42007602100,42007602100,"Census Tract 6021, Beaver County, Pennsylvania",3628,23
1400000US42007602300,42007602300,"Census Tract 6023, Beaver County, Pennsylvania",2418,98
1400000US42007602400,42007602400,"Census Tract 6024, Beaver County, Pennsylvania",2061,94
1400000US42007602500,42007602500,"Census Tract 6025, Beaver County, Pennsylvania",1430,93
1400000US42007602601,42007602601,"Census Tract 6026.01, Beaver County, Pennsylvania",4973,161
1400000US42007602602,42007602602,"Census Tract 6026.02, Beaver County, Pennsylvania",3282,166
1400000US42007602701,42007602701,"Census Tract 6027.01, Beaver County, Pennsylvania",1914,120
1400000US42007602702,42007602702,"Census Tract 6027.02, Beaver County, Pennsylvania",3574,40
1400000US42007602800,42007602800,"Census Tract 6028, Beaver County, Pennsylvania",2608,17
1400000US42007602900,42007602900,"Census Tract 6029, Beaver County, Pennsylvania",2848,209
1400000US42007603000,42007603000,"Census Tract 6030, Beaver County, Pennsylvania",3043,22
1400000US42007603202,42007603202,"Census Tract 6032.02, Beaver County, Pennsylvania",7162,234
1400000US42007603300,42007603300,"Census Tract 6033, Beaver County, Pennsylvania",3769,123
1400000US42007603400,42007603400,"Census Tract 6034, Beaver County, Pennsylvania",1952,122
1400000US42007603500,42007603500,"Census Tract 6035, Beaver County, Pennsylvania",1634,112
1400000US42007603600,42007603600,"Census Tract 6036, Beaver County, Pennsylvania",2166,99
1400000US42007603700,42007603700,"Census Tract 6037, Beaver County, Pennsylvania",4089,32
1400000US42007603801,42007603801,"Census Tract 6038.01, Beaver County, Pennsylvania",2955,136
1400000US42007603802,42007603802,"Census Tract 6038.02, Beaver County, Pennsylvania",2979,144
1400000US42007603803,42007603803,"Census Tract 6038.03, Beaver County, Pennsylvania",3199,152
